# Down sampled to 2000 coordinates
X,Y,Z
10174.12280729362,-912.1517709552036,-4327.056642620025
35965.11689209594,139.04483872705234,-4455.362233755712
7904.842511969398,1027.334702385451,1105.7436097529453
5868.0233254413815,-1484.1170382180242,-3736.222970882273
12169.292388369862,-3320.241774426997,-7858.316828285237
13438.331871855224,6081.033676504522,-12741.768818123592
78002.95249771567,750.1262130357154,-2900.7930455664723
10030.157659384004,-901.7286805673192,-10066.01996005886
25107.724572346247,-4321.915791646956,-2928.5422719031344
16044.126163741392,-1789.972113305014,-2870.8569871241707
9885.161302565064,4.897754530957802,-4121.554355699126
14719.666605791348,-6329.44061152045,287.74311050207376
8132.430846321012,341.7289370068247,-2168.0562970147425
21370.340545644285,21473.444246580955,-11051.6253249316
7899.168839478303,890.7990408961352,-7608.157900399653
21832.03399362219,4238.158040608231,-5577.668798640498
37474.300443182605,21362.757268936093,-4424.017507457502
15610.020847073778,6985.05292361195,-9517.965142223717
19552.70087025424,16178.324679131609,-15590.473356993316
15212.59693738796,4631.913253464631,1639.7087160717656
31147.90430950368,525.2623025094331,-3694.137372487529
16924.40966175368,-1320.308813939391,-3984.592949358698
27779.038528635,-10268.98855598178,-9200.262665534616
19961.432205428624,9219.769016860117,2602.802840976879
14410.949620186013,3388.969963096229,354.5300345208731
11635.303781931085,161.19067581702603,-3851.631384090524
21399.605636041728,-8962.459256482558,6108.730532128504
14363.669354665491,7825.95185845789,-7744.84635958758
18826.585420185245,-635.6381187465125,-6884.348824937186
8351.866297439623,2196.875954269992,-5835.76742302055
8282.605338320283,4597.935947784492,-3502.0174691525485
8323.309421191942,-3992.668420888556,-6985.795146920102
21092.191437215915,-12637.022622786206,-9163.057147205993
14302.004315215556,-1733.270715256144,-1924.7235273241
16251.31347609048,13285.833072441916,-20557.143536490414
18536.796479179862,14095.4080080676,-9230.98121133358
38409.60619098627,5377.613909355946,8038.181892189034
12303.830930302009,4184.426102992207,-1867.071238859765
7324.076632587657,3283.44928143134,-8165.4872876504605
7657.573505239921,-1579.9561230727047,1164.8573043660138
15159.31560205326,12471.351629687992,-17728.97150805845
21723.086052629555,-10062.284775833004,-1378.4055220409634
8621.022500735651,-3295.290260963144,-2945.6259309157067
35888.04961478699,6260.871414971607,648.7722716156289
9406.025646436552,2115.574387762907,-8333.214942932167
36464.4037411451,4008.690863413276,-7777.895836764803
8421.036701138988,-2396.302975600394,-2886.533993065281
23473.045237622937,-570.1334192468859,-2185.6546765776243
18286.0097845322,-1720.99565514942,-2558.329183513857
33676.71330435767,-19711.73566605222,-7853.366886959893
14711.02653450969,6385.08749095097,1018.6589920402868
26846.334706038488,-8894.371932324286,6913.82961400028
22359.72092379189,7099.988404363563,-54.868862423516696
18262.883575098545,-2095.912459636576,-826.7105254726872
17385.001465436835,-146.22895908190569,-20388.57124560533
12248.203467163356,-241.1045925906633,5280.668560724507
11342.683320379338,3224.406792059902,1318.572095394566
29370.69269564707,-6433.962952579609,-3010.847410053281
32137.837334042222,536.933335965013,-4436.197538297528
21753.954388725324,-1769.933335386498,-1613.083534600037
85620.7070789677,25914.987288174765,2213.9056028578816
51806.09568417912,12592.866213053188,-11185.035434458528
15624.015491095945,-8854.756366532001,-4410.52109285178
11804.314489578806,-6346.502023794643,-2502.656548234426
54432.29160641237,-14913.27705649701,-7632.065043282467
35319.08240424546,2216.8373082731423,-5826.494429512221
10399.02158955954,-3092.3855354555044,-14396.66465351452
22749.96724773741,-7107.205563543276,9326.811731096188
37369.00891537437,-14229.484247359813,647.3537064580737
39061.115094970686,-884.5879322891004,-759.4960559028889
10450.721359134805,3776.700040340673,-1872.712897757264
26586.27777701132,-15682.611613032486,-1369.4906824459656
7895.921035158994,2910.797249033561,-5278.548455387484
7532.337523329315,545.0430818147767,-2083.5636968484323
38024.035051112456,5666.392395988984,-3011.629574762361
11703.50323142368,2531.7853296945145,-3231.451296245718
14254.646954382968,-6530.672703410518,-19298.97285257883
8931.038666354516,-507.9554344941415,-8746.552906136212
12137.09518158754,-5201.8422753060095,-2095.0440711747483
10749.191059405384,2342.6237670069054,-5825.850433738313
32036.893388238645,222.6336028704573,-4329.854218194096
23060.578777539595,15701.952907798406,-6768.4663617970655
17305.37110856175,10369.671373818574,-6396.682643227985
15588.448516968136,-4882.863139122919,-6167.636252167001
31350.86667363021,448.5695029823335,-4453.974542055027
17648.402395170106,4280.801785688509,-9739.097718573195
21878.402180285688,-3573.8125936383544,-16243.914468907284
8326.752559292318,-3478.1722432239617,-8377.501601446222
21630.01221188498,5711.911060403556,-1421.8353103835348
14565.39110313832,11500.369677966251,-8474.04912153025
32419.46023647364,-5001.592534539869,-3464.619623707294
39968.507944571786,-6944.058278157831,-6288.451437308764
15106.017288257895,8800.551513759076,-3960.1328074052494
8873.319132445999,-1990.4932714208355,-2995.4907969272085
8401.118530062637,-3827.474842982482,-7750.098922462402
12046.501317028316,7339.326066694428,-4057.203567225708
11585.27618380913,-6814.331215399638,-6160.176452629513
28062.05907782074,-5902.052340858512,-2119.7788881120982
8405.219522226196,-3342.41892984557,-8371.07516046336
12137.547553243414,5943.786212133546,-5566.661726488912
13502.931099755528,10276.42365151734,-1425.6419188854566
34864.41123210922,407.7339423261221,-1603.671094841311
32521.478127782968,290.36296822123086,-4589.928459718934
14330.093284439632,7433.515169961014,-21944.720288151177
8985.752234639653,-3985.22563912303,-8944.862405423297
8429.75470202834,-1843.06303987014,-9985.378650535136
9790.505307068908,-3047.168318100937,-2551.5015495679063
10170.948088382458,5244.148429096365,-3175.5352006222683
12761.594927706772,-3387.235785807023,1806.0973868204665
27422.590272626992,-16590.08839723962,-13493.334837663064
13302.114568557809,4946.2786074511805,-3183.981211614727
11823.372485154156,-1540.2214772225766,-3408.731464153644
45935.96915633304,17397.552374370032,-2921.900245890575
31686.462601368992,658.8902723478534,-2698.045852666592
10341.465461672591,4627.5183195493055,-6795.350724728435
8226.344269738567,3642.3740151134393,-4740.899058526147
9756.558400304217,240.73655571804133,1766.8102308422117
14087.629691427866,2909.3697192899303,-144.7324022100249
9826.142323919472,1145.3497756367888,5245.210234368104
8993.99865371919,1308.6979376629215,2327.8616302980968
14758.32252053132,1276.187654307818,-6149.722146756535
46896.13676511646,-22868.56606491231,-9096.564210976156
12075.253040980264,19.946390636329188,-4946.712066653496
8669.444576965356,-2180.720786144369,-4194.096924610124
12984.330328959271,-6090.3596285203175,-5665.484852936501
15351.94946058209,-1874.1486312970496,3683.439462054874
30531.489977296096,5509.071333466651,10750.160217916226
56996.4368325617,-8990.288876120294,-10058.314545868869
32123.46879737921,349.6705620897513,-4441.857895873724
12923.899213221728,-2984.639190233931,-900.3036177281685
21484.43926427245,3309.566305989093,-5095.711531192186
11208.1964632747,-351.3591685850006,-4876.90163500769
24110.514020138085,1120.287590051248,-971.093871917235
17104.035423349593,3304.8285951978564,-11539.504976092405
11735.129462499855,-1538.4810005675547,677.3644902934707
12015.18522494932,-3477.25557246912,143.86067613531125
29715.68646761368,1134.560396380804,-4380.531950342591
9330.263559749632,-3190.407279496929,-10304.953424980316
23978.52626326488,-3598.2916626536853,-1982.324968575532
6880.176773240838,510.5678627158706,-4060.371944646272
9474.262787877926,-2005.962541433039,-4345.311387801682
38747.64540280891,-15097.09902500166,1673.45202605388
33587.81867383285,-7975.181894025668,560.1081433979987
17013.025420496102,-4172.915477400561,-701.8007580085346
24579.046356712228,11773.453890241952,-6808.773813268797
9718.498461754722,190.64232175982505,-4928.9650594135655
7685.700002758866,-303.7942885890081,-6524.562167356307
8378.919939371248,3651.86213775166,-6357.30782022839
12533.075002834732,-3981.608107351157,-3614.7815815936574
10651.174274716084,4435.343177283827,-14684.424623496843
11121.59507671033,-4051.319720164856,-5737.218027691377
9128.978854127145,-4485.66782982662,-2555.6320219810914
21565.579059457155,5228.931688594202,-1896.1049116124173
36822.951714183575,-6855.14159858921,-2872.9911907340384
14592.792583134957,6987.86011079572,-6189.420648997324
28727.0258106251,-19331.603329863978,-6416.341426742831
9542.195294985648,-515.3119402108066,-9267.707393638795
26680.10460583747,-3713.342575183221,-5337.423482406947
16814.356421992292,-4136.545844988731,-3719.364791963521
9398.53861105185,-1521.5437459145614,-822.6396549657186
32262.05465098588,370.4055714095266,-11888.15096859241
92444.3811150022,-9657.680056423314,-15167.253593158355
53095.380696761415,12463.858694745168,-6482.543572097635
29575.11862283089,9987.110651478284,-4412.902098545138
16996.993635866744,2172.852566543527,-2841.9822314570542
6283.832268735873,42.994701112643625,-539.9164482747432
10626.053035844572,679.1128281776743,-3814.662166610353
9553.281858691284,-377.2224136910512,-3200.9144859173925
19529.82056177917,5206.403596970202,3444.584483352089
10649.033533094038,-3102.583663772745,280.68879574726327
16322.038052153248,-4416.933201696033,-3112.20248342584
10417.03936080116,4858.763623536993,-3903.3716655700377
15993.603557804852,-10449.746527118648,-10591.491786361774
80906.06108851824,8981.752511602472,2117.8837549809105
21887.87482803143,814.7941363001701,1059.8563202731857
30765.213052573705,-175.64543110998056,8577.274692674346
27154.676660878333,6216.727261846769,-7538.317032182307
23492.509806226128,4332.818848088787,-2963.182688211506
12955.822468374863,2049.342773640976,-8615.209416537027
20303.755180903165,4839.0487409977,-750.9806732330079
10202.173265500396,-5577.3101475556405,-5723.466176102974
13437.701629139254,8226.400887392077,-1815.9641262420453
9812.53616086159,2033.144999663124,-7856.222723533703
18439.7080115589,3460.6258686433607,-3964.1717826337135
59511.44577967906,23559.01545968175,-4579.9846544730135
8522.791836380036,3650.1599151374585,-9201.649016359668
8619.890694040861,3468.310825022516,-7300.640491077949
7940.93706212352,956.5491255023416,-7751.118835310354
27878.65217380905,-1406.0747899942603,12223.73032847623
8355.079988600166,1605.6544382064487,584.3652755457207
12578.651586950507,-8008.342471259306,-17693.522451519195
14070.909606936584,-5350.834948135591,-2920.9143660502978
13110.004803600496,2397.7467543626453,-1014.5830708149512
30438.29716233008,-1400.5389574849723,-5960.579107451371
22083.044760060464,10846.64505978322,-2857.477878130891
9894.062206898634,2647.9761060272167,-7488.972763003202
12353.317538672676,-1992.073385335373,-15658.421410857778
13637.99205065386,-4482.111643165911,-4925.702320568073
12808.347849949416,-5326.22832971498,-4823.415739298351
32424.571692136327,205.11447819391745,-4511.228516862328
16034.80233563809,-2034.8570179362007,-2086.8474897353385
8755.667995068572,-2423.3796142000983,511.94974021720753
11918.036454728595,-2303.861311558612,3312.4697102868586
23507.73085510785,1340.240580455447,-7291.661618435162
6282.599684134976,-546.2008793057964,-2051.093340650747
21538.64259071294,-149.44941344299826,187.46493058339968
15435.344201107628,-5431.444744936382,-2867.264779883411
50092.81926803371,-914.2007936394376,-1200.546477135647
26368.71608355318,-19021.682042625263,-3399.869763399841
31416.96134005626,47.42623938521022,-1968.8647380686648
43376.24028692633,3408.689465730051,-1790.7918429342851
27015.57587691332,891.594592051885,-7713.44936629793
10255.866537462876,6295.676395921021,-6392.391950203812
10903.69230689072,-2847.9491001064307,-15584.982240741709
9180.465447359044,1296.55241182007,-670.643261945077
23368.60109323608,16404.25835270846,-4849.907135800378
32607.27180367916,1416.7373443034298,-2762.9209983724763
73230.57267336114,15275.234691559968,5494.27621435115
30347.42089855872,18759.271205956025,-2925.6460855880177
7659.554234431954,-972.9199780600882,-4823.667681172456
32203.798710206232,7050.807356294397,2146.7277192898464
9477.632045443916,142.22539420993516,-1662.2594832749155
14137.49058246083,10261.396734923284,-15338.997753397529
20462.11579519296,8330.154351859625,-7242.889380067028
71555.51760679191,806.6316863635774,-2525.013952843778
32035.93875730464,187.00677179167533,-18278.503346294983
13121.911685121986,-926.8878535546388,-4818.244071526405
27054.08483527296,-5577.237150319722,-2950.712084720536
12261.608021694665,6002.082328538431,-12978.34917438347
9704.293593626106,2862.3116732200574,661.7751587098418
15451.17475382672,-5988.960083322162,-133.4581853104428
25753.99733434685,-10684.64373393605,-2680.598339001407
11886.384432515128,-4605.680577805598,-2657.436613395762
19792.82658388784,-2363.4079710432907,9298.997041990406
9690.424455385108,4617.547806355837,-7454.558597985284
42303.52896608452,-22526.463929462352,-5293.975557012625
35836.8915688175,-10977.283680558405,-4495.88811406378
16793.60194049505,10107.178410796068,-12612.361731005878
52884.74621459168,-12295.700322764971,4513.218975925726
17809.280280612198,2598.789615940761,6677.949451819933
8434.092225638296,344.41847833010047,-1385.8075080440394
30799.64690502001,-1021.7304503246834,-3019.716857343941
8015.52442130833,3489.785116458173,-1554.90096834436
30456.450984026924,1841.6993556595507,-3810.944104243125
10132.765762867357,4610.678291619527,-6062.096397848717
7608.413523321673,-46.09215411769198,-4986.264625129957
10207.474922644242,5786.616269722472,-11185.93066946898
60919.69665407458,13988.928547426563,-9539.56549415651
28651.42834520381,-9320.393263748954,-2223.777360888716
16974.725210371103,-6734.999779415555,134.39679385200176
13026.125593571098,2250.663277039546,-3690.9318900609633
56863.34640272062,-6485.465262156707,-7149.389245958131
18130.315727465382,14634.920047292166,-9021.871908947429
22206.409361138,20887.75637091208,-9369.388524362685
11037.491492359435,5698.009165844475,2366.589533234543
14375.932417942096,6704.57313341099,-6304.51603717435
16005.710966314988,2221.6565723228346,-9298.705296013315
13462.62127516547,-2346.804211993301,-2024.834221193468
10620.796031451307,5457.143890136158,-346.62993048857885
13188.872871870211,-4681.293520888842,-271.7749914419076
13660.364256278475,10604.90084131545,-11357.540558330107
46453.404432112045,10954.041271300455,-2093.7848236649684
10567.172660707523,-3814.91018977206,971.4763165776958
9808.375865042904,289.3146593863885,-2899.4522599331644
12458.532179322629,880.1237195391467,-1054.3121795554976
31799.46540259621,565.0182841584839,-4547.317828534852
7613.632272348009,-892.4569444207368,-5141.355174339934
21042.09832383936,-4111.36503190197,24.46737608845773
23539.75405124982,-14499.328534720267,-4440.067451114617
23836.419871535643,-6314.204719776465,-6875.596147568747
8617.255192261044,294.64134147350245,-7180.845599993457
18917.47801500691,-4500.255766446622,-5800.149265891493
50541.86904166022,-1312.543835197493,-562.1141974180448
7822.587439769257,2599.952943463999,-8587.956939212032
11513.687462277345,4372.864067598475,-11699.30454844858
21589.91488722285,5361.7818990023725,1162.6155513852063
41214.68851270477,16708.41200673492,1536.2903239355503
39791.78361398512,2570.299211511496,-6697.836102426116
38896.19258649729,-3570.190412155671,-6686.761327463253
12780.421220284046,3837.6201797491954,1055.2857657958568
15289.911036632382,7278.576546347683,-2587.626456097375
29618.758411293707,2072.6075302818936,-2876.2519382124174
16052.968278268085,-5024.774009360735,1690.3572625610277
11262.252911558418,-4622.234208914759,-10707.897908327006
16620.57220185904,6883.446550657406,-20473.114609953976
40123.58583287708,-21997.231538348115,832.8023765293062
15013.05057276775,-5709.504982999959,-10497.747774780644
38662.87678469368,-1374.9852530614812,-4682.938047534944
9102.90132182454,-3910.511185389459,-3687.9540882404713
22591.424912312646,4569.783574206584,-2963.322381771816
12125.478889413373,-2221.2062699373664,-2211.499404577465
11633.091862418752,-5745.530094135508,-5426.920689163359
100222.44439834564,11465.713019226125,-16363.630541032308
15133.744192854978,-4006.576217116039,-3168.6311270339365
20497.53066224569,-7054.941810000836,5216.505157005682
50214.93873197074,-8777.177873694427,-6595.343032946858
9038.397444258697,2450.180429955708,-7104.459765402285
57318.34965807017,9521.041056200387,-4349.945512380529
77791.25643979791,-8083.068140782903,-11887.649291913178
23282.27696553127,1747.8563816852925,-7820.585847669674
9357.182233539212,223.93973125651823,-1829.374265468557
23814.06015721785,-16401.144783143274,662.4236195258476
17383.326842862178,1301.9188790518735,1677.4456530911928
11687.08484318386,-8571.320398236401,-13633.385006525235
14846.656492064923,-9921.225785162644,-17129.64504600043
62811.0572024109,-34667.741459844205,-2858.337549170015
13432.611917396178,1373.2509691252465,-8014.783733449973
15291.107951021948,6458.758731406392,108.38719336137102
12797.751977781329,-1514.028145164569,922.2778539821612
27011.44391281276,552.163967241384,2205.326359922332
8342.545067818888,-3463.023063323682,-8435.728228829452
25791.15332483314,4434.613083987506,-3722.473357830492
13848.213662566784,-6321.146795467864,-4755.1739650373065
44385.99206872563,-2959.359132589972,-1618.0429209717151
34088.70746100244,-2551.2184708731256,-3295.453543832663
11990.462630782717,2111.932869932368,1208.4053300333428
42396.31724268415,-8684.82321507389,-11287.43849778747
12896.274723486747,-1879.733717578924,-21873.886930857203
10971.321432823126,768.4875822922326,-10616.223504687066
29053.65832256533,-8036.626345283184,1889.323772465804
13611.322797698216,-6433.765119171771,-8238.780913929397
9020.2418740926,1377.0580683971348,-255.61007629871008
40490.03081252336,-32800.68417298031,-9734.749507948058
14492.809308014048,-912.0454296743012,1369.1761012053882
10076.862591074943,-400.466084997788,-1953.408152717278
12896.534354470745,-4750.098192279114,-9316.908580812287
38300.29622042316,5659.932857333767,-1820.047882629136
29485.42564001311,2912.341793994985,-1726.1504898231556
8636.331997815361,2297.821727343468,-4004.630255131607
8503.099113348642,1723.7784885126696,-4346.29490344244
13145.438410040706,1169.3302844066538,-10267.914481542964
24167.786390730933,-3449.0781079734825,-9395.247456323392
76289.59847671638,31919.02403163054,192.39221873715607
10670.93830528638,1327.381324182317,-6194.836761853191
46939.93548146988,5186.517973302667,-8166.78642935451
13696.713659015742,-7393.118053278247,-6566.611775250324
7816.29332798751,-1422.7190455400853,-3440.388278339361
13107.2222771269,3408.256258403307,-14686.089043577134
8856.49405510114,-1787.0338228941546,-3924.407251720839
10410.874933331828,-2058.8443296044447,-10588.863297864487
21146.927533595208,13657.308883897622,-6670.944208196732
7730.719592650061,171.24295827407803,-1864.254810980097
44069.09776846572,-8938.704143221215,5624.396276825755
20304.25421682499,9578.527169890867,-248.38967561572025
7332.143678718685,-872.2866543204187,-3626.585810737368
10958.773455988445,733.1523623340624,-3392.110888311297
15076.853824232698,-6454.568318070823,-2531.6265793087628
37059.77314052119,269.90222152020465,-3409.368010266808
43336.67267099891,5045.71253919592,997.6402679514276
7902.208094139972,-5028.024652774381,-4369.833932272171
82075.08002221485,-8152.706823876732,-16787.39547859172
28644.974921463665,-7757.722711676753,10331.459461917644
9925.629349646952,5308.87847262329,-9960.30134468192
23115.79902436555,15608.870565735984,-18691.88217302144
32700.2432141135,1028.197772240706,-3722.574877587533
11230.925288325983,2641.3836303310004,-4014.001795564248
19961.85877419549,6368.154776373148,-1130.3485342830843
22251.324739141404,-13073.585823495305,-11984.02512529294
20655.818265562684,-6259.497681311632,-1108.5360645249082
27213.52446515687,610.6127068512207,-1436.1094917577825
43243.9556401168,-12990.950664800595,1143.837387285572
11860.158396485307,-8000.203256635763,-13011.861658644151
26271.17220945754,-11375.473722853729,-3775.460329813468
11273.46236427523,-6399.63343121798,-4117.043744591246
14884.997650502031,7093.602070820387,-2387.96769399383
8596.155304618866,3354.692835799127,-6497.435722545817
27048.42712728312,-13089.698476982185,97.21789271608252
10064.862805091754,3564.574402550826,-9110.298536699407
14971.051586642008,-3436.581453429375,-3211.076744364994
8185.9534775349375,-1461.8960078446307,-3457.214007111552
20631.2368424564,-8898.588678864346,935.4337842726648
35545.2839676828,429.5025046373711,-4226.9858993126245
18797.79402335848,7187.91661421554,-1435.8004378091025
11214.471482043811,-3529.001953260644,-10557.32125815453
12947.561482536705,-3908.4946250114185,2609.147602432276
22848.036285439823,-2070.003916951493,-1384.6978772330658
6953.159380971492,-921.417782810864,-4102.57639629584
21445.5815735282,-12905.472475294107,-6066.843167291197
10115.053809955672,7401.263612334995,-6497.664468934617
11410.716150445973,9188.840144890468,-6421.445422100789
28843.35633746148,-789.0311824909553,-4291.536750768255
17051.19119784222,4896.159756785976,-2276.0811749758777
14597.14509212696,7001.737089385664,-6198.571619621781
47748.223523651366,-4565.472686690242,644.9206582685994
17379.83980709057,-2115.2956672819287,-10399.846619560907
19991.2496348918,2191.4830323064707,-12419.50833201229
17795.069768674883,7829.777825992937,4938.3817695508105
28609.11574739575,1986.631279674072,-11587.480188741858
11310.928069034337,-6293.387475433754,-6129.31320789132
16597.45145791185,-13969.35266812866,-10222.186789940217
34231.99985285686,645.4531289856845,-4923.589372315413
8143.398837012033,4013.947672119087,619.3384163177566
10050.392896938823,-1522.8106512823542,-4150.824253615636
15359.369081679008,-6871.4419174769855,-653.4130304765789
9452.263687453104,245.56144272142245,-11463.734754957582
13062.67385180947,10160.67409894563,-7119.683473632652
9644.345312014017,5051.333071061296,-4064.3007415340617
37227.800483297295,1472.9159765609952,-7349.08027328548
52714.0502160095,-2249.4593521848174,-1719.3758487454677
12586.79614922535,1247.7963261104633,-6002.810693598412
7583.008039749932,396.83336021767445,-2235.27456366815
10674.813820697413,-4599.6024096750325,-11039.235883798376
7567.286394086235,164.41002198861423,-342.8422373422744
14011.073520587024,10432.819673408683,-6501.462851975058
10910.677112642972,5385.218595123413,-5137.134398601032
6170.869069998046,-865.3490322097722,-1511.7666656545591
11020.707726392691,-2347.811374355972,-8555.770499674378
25456.875264763632,-9503.252959315676,-8974.794689245264
19466.628927664475,-2278.253886641518,-6898.283563105355
34374.49792513752,-62.04057558444409,-4596.621917686166
49062.35886989902,-10011.466600123073,7559.008196782606
18168.807512385567,-10821.494422365657,-12197.55252017415
22849.96912828377,-6527.705980696454,-1285.8853754710628
19153.556641298703,-2844.796695127111,-7344.364385716099
14257.352628719622,-10697.076760282747,-11742.23782358494
20101.641239706663,4107.366193757669,2618.1207062198423
10400.252234803696,5407.93864890492,-1621.7734305786776
8701.804850849783,-485.34320708033937,-8918.612508989336
7770.588843461643,-736.5551874583656,-4826.698055244171
25474.592167924315,-4288.768409963987,-2232.34586612712
10664.93304200038,-1247.4253237759135,-5631.675950435275
24538.90825510437,-9297.238317697542,7823.433386288694
13920.386716411538,-2149.543207180557,-466.1952958649654
34901.73584610324,727.9400547484807,-4597.988288794596
13747.649140464337,-2853.4561187700733,-1328.224121198419
17817.34090311712,8329.511770157753,547.4418017298366
16013.007005251226,-4867.693360350548,-1721.6832949029044
15288.020858196032,-2502.0062031341326,-935.118425309268
38488.60247161072,-1468.3107390218831,-7676.579363955194
16446.691254449892,-12249.449068526685,-11482.824720449966
37938.09667160369,14194.73037720466,-6943.90686160229
31111.378897651943,162.87674897614824,-2089.227156885541
11641.91373965194,7428.5141750589555,-3169.4925683258107
9857.405089150214,-857.2516588512233,-5522.469622643527
20273.662674130923,-5703.709866965623,6948.062478767166
7331.480837915866,855.1149066468778,1986.186192144116
25597.198495538203,18873.32174850546,-19595.56693180464
7956.903507840194,2032.056816530187,1022.8539931548332
14259.798574447228,-3090.7064955514734,-1439.3691042825294
10331.403720430368,-3878.6355793956527,-7285.922117484406
22993.7449019015,-990.1202054651958,-281.27404356165874
13871.719320830378,6794.1193723159895,-13377.112358004704
12669.962933009134,-2911.235843923395,-13761.077131990874
19936.428459019888,7615.805122496949,-8241.409260191074
11022.049398810488,4967.07433618794,-4248.003125868832
43552.88038980377,14662.290759290652,6246.208038628599
10553.6495316541,-916.7542567317216,-4851.371756043107
8771.203642875435,-2464.8834362492235,-6411.398393473271
9446.912365396713,171.92318381728583,-1690.0221022988403
8570.098232345668,-108.09138036018342,4582.033407169996
10098.577986472694,3478.736024490416,-8449.660362308105
12790.22588866006,-552.2962249758092,3455.695427992194
23282.17342265553,-4378.6199854092365,-2867.898870700978
18998.73779623969,-8463.002692130302,5600.88779286731
32048.79716174484,-8452.72334396844,-2101.2708620591907
45010.534259928856,-6184.501399739896,-7821.451233198606
11930.41930190354,-403.3229087854406,2820.9840683091097
10685.414155323975,-478.04960338620526,-1842.468833056764
16018.832273664832,4264.50927826404,-3773.6605794472657
30041.75964447815,-1777.4835377156878,-4206.626721437278
7623.061383200306,565.8075092216078,-6326.558981866224
9315.64671744973,5270.957147707451,-4107.9474968233735
11118.01253993952,5885.191627643732,226.07342230138644
12202.130124876889,3340.864234034312,-7061.174238456816
18988.64152429977,-1608.3975389318557,-1930.7003724552533
52193.573104497205,4938.32848924459,-4151.32558155173
8056.325556461194,-4584.235620747781,-7593.994289726322
33963.44415792976,-7397.241099325974,-5941.961805254843
23855.441368312662,12216.51708788208,-5330.887719454264
7195.949202578457,-218.03637642560645,2612.97496296196
10915.39831274662,3706.985941124197,-7413.674083745739
23244.0069224454,2306.4387897178194,2735.2908579251507
9964.488734906428,1404.4624317689884,-7529.588981326167
46966.07983229828,-185.5992726772696,-772.0674825982896
19502.79708865621,4746.647618163144,-1832.6924310441864
19436.50748789448,-16332.37907516996,-9308.107809819445
10477.074739905036,-3437.8522647902378,-7666.395247599516
15862.432601775768,1921.0469228671768,247.51708533022693
15418.7705642613,-4747.084787323861,-12158.173395216438
14486.716209951905,6561.372329445125,-2748.169296896257
32495.876844893693,-23747.018200040988,-4274.464894338384
15197.181763139182,12188.979798584449,-6739.240778302388
8750.08254937932,-5116.609643161156,-2883.132242389272
10426.148953600574,4391.610989782589,-2232.1757194933048
8589.694312513155,-1337.3068486281522,-4987.75357103759
13443.450796543297,-4322.3571906653415,-21709.133185973904
48910.68196255916,22630.657920606074,-9863.884378404411
17435.130685347376,-2808.3723692599765,-6613.268016222601
22884.5877728902,-17705.75865973796,-9991.692357583655
17651.741984170592,-7217.875458282741,-988.0356228063636
12511.90962496068,-1609.583645197252,3485.886072459599
22058.106377994136,6944.956172535465,4970.091116364959
7754.603984404215,1725.3717096933992,-8601.534994872718
9237.3894536262,3055.4823725197703,-2925.250431221684
12305.757306176372,-2206.137777091566,-5206.497736330676
7706.494389587594,-1008.4546591422618,-4844.978201797565
33803.14431359359,1241.506799338651,-5307.119527841532
22120.04120872286,-5059.153342641074,-2115.6031070351683
24323.644625724974,-10933.854400590868,-8227.184371389558
7734.999284333095,-856.847606418222,-1532.4874120547458
9080.90679692496,-1568.7330674842583,-11310.03399730846
9872.18166257674,3188.691509916009,-2569.258172478902
34015.98620765382,1543.214685245705,-5346.981099494095
10323.169389258,-1554.7748963914669,-4366.913694442598
32024.476880591606,-2492.129601730085,2594.027626383047
33961.12112655272,580.706464107934,-4698.298194262028
7418.322368751141,2066.592051706593,-4831.297339689072
25759.15659703189,2388.4697750519704,-3359.058989418056
9042.88190769096,4926.988321195435,-4405.551953749148
10361.33814340098,3962.2006290530135,-1389.2431675819264
14506.543971507585,-2290.040501051662,-5799.421584015062
8849.874866672411,-956.048013708992,-1506.7312422682908
23124.398940758376,5162.314817353422,655.1091510857913
14229.180953043891,5098.801847004546,143.08967101812922
12892.35766407756,-2377.9154374913205,-5907.801421760374
20006.239803112017,-15877.20285673117,-8370.519285987997
30052.748817758114,442.52842199962447,1032.2518958423711
8659.400829510832,-4658.3663356306215,-6190.300554690572
12278.1536858516,-5080.300381596754,-6860.013745712128
10192.430675452995,4901.464288786268,-210.70219158033177
22309.753799556136,-6732.619159184021,-766.2749235091702
14013.80475586706,-7879.98699949117,-13058.544604206789
6600.881043529945,393.8944770774606,-3502.8576055807166
27203.43070077057,-2758.131771857908,-2676.318658978816
45076.54620665138,-11011.25997292368,-11560.861188414952
7634.4877440097725,-1517.0646568890518,-2945.327596760469
32428.343458311047,455.2251539508072,-4037.3208453938846
18892.605516823296,-7929.55557508942,-16010.043671421185
9555.977960316097,4609.23623476388,-2788.7091254712395
18905.98818541116,-7685.355559776509,-16112.369306770044
8210.421241767723,-206.08687333792813,-4787.509216880181
7818.404434472925,-1435.4805740022682,-3446.0026506964773
16525.955152861214,2666.8209334844173,-6194.163126576339
17667.962127342056,440.08140255553815,-6955.36075382789
12683.015264818814,-6087.480081645155,-7672.468012943343
40399.09817404972,-11394.364214057046,-5712.29015207479
11052.723560271796,4576.929825263461,79.82527506328178
14304.77308347018,-1388.529785090548,-8346.973804203173
12677.52275639228,-1825.870419486274,-6545.842274708071
12546.29681334232,-4279.349402210485,2952.646148772804
21262.200017788626,2377.1162587765334,2729.731418887999
17207.60371454213,7607.238207137326,-1883.2988184871483
10526.277230908923,-4469.104282108702,-8182.390450789169
29612.88100579557,6802.982449959719,221.64701057342708
